"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Heroin"	"T40.1"	"2003"	"2003"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	26	1117290	2.3
	"Heroin"	"T40.1"	"2003"	"2003"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	15	2776323	Unreliable
	"Heroin"	"T40.1"	"2003"	"2003"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	20	714118	2.8
	"Heroin"	"T40.1"	"2003"	"2003"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	52	2711230	1.9
	"Heroin"	"T40.1"	"2003"	"2003"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	49	2637171	1.9
	"Heroin"	"T40.1"	"2003"	"2003"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	17	2459772	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	30	2474943	1.2
	"Heroin"	"T40.1"	"2004"	"2004"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	35	13797310	0.3
	"Heroin"	"T40.1"	"2004"	"2004"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	18	1278594	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	231	13866357	1.7
	"Heroin"	"T40.1"	"2004"	"2004"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	19	2092418	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Connecticut"	"09"	"Female"	"F"	"White"	"2106-3"	16	1533567	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	72	1452688	5.0
	"Heroin"	"T40.1"	"2004"	"2004"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	23	7196797	0.3
	"Heroin"	"T40.1"	"2004"	"2004"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	114	6935095	1.6
	"Heroin"	"T40.1"	"2004"	"2004"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	32	4969832	0.6
	"Heroin"	"T40.1"	"2004"	"2004"	"Maryland"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	24	769611	3.1
	"Heroin"	"T40.1"	"2004"	"2004"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	39	1758529	2.2
	"Heroin"	"T40.1"	"2004"	"2004"	"Michigan"	"26"	"Female"	"F"	"Black or African American"	"2054-5"	10	783958	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	14	4174557	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Michigan"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	17	708926	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	68	4071731	1.7
	"Heroin"	"T40.1"	"2004"	"2004"	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	21	323810	6.5
	"Heroin"	"T40.1"	"2004"	"2004"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	25	2420524	1.0
	"Heroin"	"T40.1"	"2004"	"2004"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	20	995967	2.0
	"Heroin"	"T40.1"	"2004"	"2004"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	19	3413631	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"New Jersey"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	14	607578	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	84	3257072	2.6
	"Heroin"	"T40.1"	"2004"	"2004"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	24	802358	3.0
	"Heroin"	"T40.1"	"2004"	"2004"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	26	6929618	0.4
	"Heroin"	"T40.1"	"2004"	"2004"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	36	3139327	1.1
	"Heroin"	"T40.1"	"2004"	"2004"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	24	5016719	0.5
	"Heroin"	"T40.1"	"2004"	"2004"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	20	679343	2.9
	"Heroin"	"T40.1"	"2004"	"2004"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	85	4793961	1.8
	"Heroin"	"T40.1"	"2004"	"2004"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	19	1655167	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	64	1626771	3.9
	"Heroin"	"T40.1"	"2004"	"2004"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	25	5502442	0.5
	"Heroin"	"T40.1"	"2004"	"2004"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	96	5206012	1.8
	"Heroin"	"T40.1"	"2004"	"2004"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	39	9382770	0.4
	"Heroin"	"T40.1"	"2004"	"2004"	"Texas"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	12	1302552	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	149	9323084	1.6
	"Heroin"	"T40.1"	"2004"	"2004"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	14	1135295	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	16	725092	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	48	2741401	1.8
	"Heroin"	"T40.1"	"2004"	"2004"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	12	2678373	Unreliable
	"Heroin"	"T40.1"	"2004"	"2004"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	41	2656561	1.5
	"Heroin"	"T40.1"	"2004"	"2004"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	17	2472522	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	29	2546316	1.1
	"Heroin"	"T40.1"	"2005"	"2005"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	40	13832450	0.3
	"Heroin"	"T40.1"	"2005"	"2005"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	25	1286444	1.9
	"Heroin"	"T40.1"	"2005"	"2005"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	178	13913945	1.3
	"Heroin"	"T40.1"	"2005"	"2005"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	34	2110882	1.6
	"Heroin"	"T40.1"	"2005"	"2005"	"Connecticut"	"09"	"Female"	"F"	"White"	"2106-3"	16	1531059	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	56	1453683	3.9
	"Heroin"	"T40.1"	"2005"	"2005"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	19	7344055	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	81	7084592	1.1
	"Heroin"	"T40.1"	"2005"	"2005"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	36	4969968	0.7
	"Heroin"	"T40.1"	"2005"	"2005"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	11	2746926	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Maryland"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	30	783622	3.8
	"Heroin"	"T40.1"	"2005"	"2005"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	41	1761336	2.3
	"Heroin"	"T40.1"	"2005"	"2005"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	13	2690930	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Michigan"	"26"	"Female"	"F"	"Black or African American"	"2054-5"	14	784032	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	30	4166225	0.7
	"Heroin"	"T40.1"	"2005"	"2005"	"Michigan"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	40	710230	5.6
	"Heroin"	"T40.1"	"2005"	"2005"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	90	4065685	2.2
	"Heroin"	"T40.1"	"2005"	"2005"	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	14	328302	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	30	2435916	1.2
	"Heroin"	"T40.1"	"2005"	"2005"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	33	1024797	3.2
	"Heroin"	"T40.1"	"2005"	"2005"	"New Jersey"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	17	683251	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	21	3402425	0.6
	"Heroin"	"T40.1"	"2005"	"2005"	"New Jersey"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	24	610356	3.9
	"Heroin"	"T40.1"	"2005"	"2005"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	106	3251660	3.3
	"Heroin"	"T40.1"	"2005"	"2005"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	37	813955	4.5
	"Heroin"	"T40.1"	"2005"	"2005"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	23	6898559	0.3
	"Heroin"	"T40.1"	"2005"	"2005"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	14	3269740	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	44	3186910	1.4
	"Heroin"	"T40.1"	"2005"	"2005"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	25	5007329	0.5
	"Heroin"	"T40.1"	"2005"	"2005"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	15	686793	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	92	4791322	1.9
	"Heroin"	"T40.1"	"2005"	"2005"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	10	1672628	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	65	1642399	4.0
	"Heroin"	"T40.1"	"2005"	"2005"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	29	5496328	0.5
	"Heroin"	"T40.1"	"2005"	"2005"	"Pennsylvania"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	12	664022	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	97	5210996	1.9
	"Heroin"	"T40.1"	"2005"	"2005"	"Tennessee"	"47"	"Male"	"M"	"White"	"2106-3"	11	2384740	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	30	9519891	0.3
	"Heroin"	"T40.1"	"2005"	"2005"	"Texas"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	14	1330938	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	154	9460866	1.6
	"Heroin"	"T40.1"	"2005"	"2005"	"Utah"	"49"	"Female"	"F"	"White"	"2106-3"	10	1153641	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	32	1160222	2.8
	"Heroin"	"T40.1"	"2005"	"2005"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	11	2834185	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	12	735533	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	34	2771522	1.2
	"Heroin"	"T40.1"	"2005"	"2005"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	10	2700331	Unreliable
	"Heroin"	"T40.1"	"2005"	"2005"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	44	2682717	1.6
	"Heroin"	"T40.1"	"2005"	"2005"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	22	2483589	0.9
	"Heroin"	"T40.1"	"2006"	"2006"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	40	2617740	1.5
	"Heroin"	"T40.1"	"2006"	"2006"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	33	13846008	0.2
	"Heroin"	"T40.1"	"2006"	"2006"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	17	1293213	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	221	13927575	1.6
	"Heroin"	"T40.1"	"2006"	"2006"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	31	2146621	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Connecticut"	"09"	"Female"	"F"	"White"	"2106-3"	11	1529847	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	77	1452267	5.3
	"Heroin"	"T40.1"	"2006"	"2006"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	14	7444486	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	69	7189757	1.0
	"Heroin"	"T40.1"	"2006"	"2006"	"Illinois"	"17"	"Male"	"M"	"Black or African American"	"2054-5"	10	915160	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	49	4975113	1.0
	"Heroin"	"T40.1"	"2006"	"2006"	"Maryland"	"24"	"Female"	"F"	"White"	"2106-3"	13	1822796	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Maryland"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	41	795182	5.2
	"Heroin"	"T40.1"	"2006"	"2006"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	49	1762089	2.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	31	2685024	1.2
	"Heroin"	"T40.1"	"2006"	"2006"	"Michigan"	"26"	"Female"	"F"	"Black or African American"	"2054-5"	13	784005	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	28	4154161	0.7
	"Heroin"	"T40.1"	"2006"	"2006"	"Michigan"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	34	710906	4.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	89	4054345	2.2
	"Heroin"	"T40.1"	"2006"	"2006"	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	11	333616	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	40	2455662	1.6
	"Heroin"	"T40.1"	"2006"	"2006"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	31	1054175	2.9
	"Heroin"	"T40.1"	"2006"	"2006"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	16	3390120	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"New Jersey"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	15	612548	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	70	3242856	2.2
	"Heroin"	"T40.1"	"2006"	"2006"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	16	825308	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	11	7209320	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"New York"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	10	1598437	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	88	6868066	1.3
	"Heroin"	"T40.1"	"2006"	"2006"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	42	3259482	1.3
	"Heroin"	"T40.1"	"2006"	"2006"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	21	5002238	0.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	16	695025	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	84	4791171	1.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	23	1696074	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	57	1664321	3.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	17	5498641	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	74	5225518	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Rhode Island"	"44"	"Male"	"M"	"White"	"2106-3"	10	453720	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	27	9705520	0.3
	"Heroin"	"T40.1"	"2006"	"2006"	"Texas"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	17	1399438	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	168	9641442	1.7
	"Heroin"	"T40.1"	"2006"	"2006"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	37	1190975	3.1
	"Heroin"	"T40.1"	"2006"	"2006"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	11	2855532	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	15	748297	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	39	2799414	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	11	2736161	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	39	2721899	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	22	2493516	0.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	42	2665511	1.6
	"Heroin"	"T40.1"	"2007"	"2007"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	36	13874822	0.3
	"Heroin"	"T40.1"	"2007"	"2007"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	18	1301121	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	226	13957514	1.6
	"Heroin"	"T40.1"	"2007"	"2007"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	35	2179296	1.6
	"Heroin"	"T40.1"	"2007"	"2007"	"Connecticut"	"09"	"Female"	"F"	"White"	"2106-3"	24	1527439	1.6
	"Heroin"	"T40.1"	"2007"	"2007"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	87	1451874	6.0
	"Heroin"	"T40.1"	"2007"	"2007"	"Delaware"	"10"	"Male"	"M"	"White"	"2106-3"	10	314907	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	15	7500333	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	60	7250652	0.8
	"Heroin"	"T40.1"	"2007"	"2007"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	46	4986628	0.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	11	2779635	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Maryland"	"24"	"Female"	"F"	"White"	"2106-3"	12	1818038	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Maryland"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	36	803967	4.5
	"Heroin"	"T40.1"	"2007"	"2007"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	75	1760853	4.3
	"Heroin"	"T40.1"	"2007"	"2007"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	56	2685216	2.1
	"Heroin"	"T40.1"	"2007"	"2007"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	13	4136470	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Michigan"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	25	709762	3.5
	"Heroin"	"T40.1"	"2007"	"2007"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	71	4034274	1.8
	"Heroin"	"T40.1"	"2007"	"2007"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	48	2473434	1.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	29	1077717	2.7
	"Heroin"	"T40.1"	"2007"	"2007"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	13	3379495	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"New Jersey"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	17	615167	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	67	3235757	2.1
	"Heroin"	"T40.1"	"2007"	"2007"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	25	836285	3.0
	"Heroin"	"T40.1"	"2007"	"2007"	"New York"	"36"	"Female"	"F"	"Black or African American"	"2054-5"	10	1855300	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	29	7191923	0.4
	"Heroin"	"T40.1"	"2007"	"2007"	"New York"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	14	1601502	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	141	6859701	2.1
	"Heroin"	"T40.1"	"2007"	"2007"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	35	3316216	1.1
	"Heroin"	"T40.1"	"2007"	"2007"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	21	4997863	0.4
	"Heroin"	"T40.1"	"2007"	"2007"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	18	702876	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	112	4791316	2.3
	"Heroin"	"T40.1"	"2007"	"2007"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	18	1715921	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	84	1683732	5.0
	"Heroin"	"T40.1"	"2007"	"2007"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	14	5500233	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	71	5235002	1.4
	"Heroin"	"T40.1"	"2007"	"2007"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	34	9881326	0.3
	"Heroin"	"T40.1"	"2007"	"2007"	"Texas"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	17	1428447	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	157	9812975	1.6
	"Heroin"	"T40.1"	"2007"	"2007"	"Utah"	"49"	"Female"	"F"	"White"	"2106-3"	10	1213792	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	38	1224004	3.1
	"Heroin"	"T40.1"	"2007"	"2007"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	12	2873952	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	20	756840	2.6
	"Heroin"	"T40.1"	"2007"	"2007"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	55	2818159	2.0
	"Heroin"	"T40.1"	"2007"	"2007"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	11	2765461	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	54	2748805	2.0
	"Heroin"	"T40.1"	"2007"	"2007"	"West Virginia"	"54"	"Male"	"M"	"White"	"2106-3"	17	856969	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	20	2504153	0.8
	"Heroin"	"T40.1"	"2008"	"2008"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	50	2701226	1.9
	"Heroin"	"T40.1"	"2008"	"2008"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	46	13954544	0.3
	"Heroin"	"T40.1"	"2008"	"2008"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	15	1313789	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	253	14035802	1.8
	"Heroin"	"T40.1"	"2008"	"2008"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	37	2213403	1.7
	"Heroin"	"T40.1"	"2008"	"2008"	"Connecticut"	"09"	"Female"	"F"	"White"	"2106-3"	16	1529304	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	86	1454712	5.9
	"Heroin"	"T40.1"	"2008"	"2008"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	14	7546154	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	92	7286783	1.3
	"Heroin"	"T40.1"	"2008"	"2008"	"Georgia"	"13"	"Male"	"M"	"White"	"2106-3"	17	3072335	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Illinois"	"17"	"Female"	"F"	"White"	"2106-3"	14	5103088	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	84	4999575	1.7
	"Heroin"	"T40.1"	"2008"	"2008"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	40	2793841	1.4
