"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Heroin"	"T40.1"	"2006"	"2006"	"Colorado"	"08"	"Male"	"M"	33	2367463	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Connecticut"	"09"	"Female"	"F"	11	1807675	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Connecticut"	"09"	"Male"	"M"	82	1709785	4.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Florida"	"12"	"Female"	"F"	16	9280080	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Florida"	"12"	"Male"	"M"	73	8886910	0.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Illinois"	"17"	"Male"	"M"	59	6203933	1.0
	"Heroin"	"T40.1"	"2006"	"2006"	"Louisiana"	"22"	"Male"	"M"	11	2098593	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Maryland"	"24"	"Female"	"F"	21	2907963	0.7
	"Heroin"	"T40.1"	"2006"	"2006"	"Maryland"	"24"	"Male"	"M"	90	2719404	3.3
	"Heroin"	"T40.1"	"2006"	"2006"	"Massachusetts"	"25"	"Male"	"M"	33	3098899	1.1
	"Heroin"	"T40.1"	"2006"	"2006"	"Michigan"	"26"	"Female"	"F"	42	5106621	0.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Michigan"	"26"	"Male"	"M"	124	4929460	2.5
	"Heroin"	"T40.1"	"2006"	"2006"	"Missouri"	"29"	"Female"	"F"	11	2987563	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Missouri"	"29"	"Male"	"M"	51	2855141	1.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Nevada"	"32"	"Male"	"M"	34	1278665	2.7
	"Heroin"	"T40.1"	"2006"	"2006"	"New Jersey"	"34"	"Female"	"F"	21	4448099	0.5
	"Heroin"	"T40.1"	"2006"	"2006"	"New Jersey"	"34"	"Male"	"M"	85	4213580	2.0
	"Heroin"	"T40.1"	"2006"	"2006"	"New Mexico"	"35"	"Male"	"M"	16	968168	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"New York"	"36"	"Female"	"F"	13	9871401	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"New York"	"36"	"Male"	"M"	101	9233230	1.1
	"Heroin"	"T40.1"	"2006"	"2006"	"North Carolina"	"37"	"Male"	"M"	49	4354118	1.1
	"Heroin"	"T40.1"	"2006"	"2006"	"Ohio"	"39"	"Female"	"F"	25	5883067	0.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Ohio"	"39"	"Male"	"M"	100	5598146	1.8
	"Heroin"	"T40.1"	"2006"	"2006"	"Oregon"	"41"	"Female"	"F"	23	1853117	1.2
	"Heroin"	"T40.1"	"2006"	"2006"	"Oregon"	"41"	"Male"	"M"	61	1817766	3.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Pennsylvania"	"42"	"Female"	"F"	18	6429312	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Pennsylvania"	"42"	"Male"	"M"	78	6081497	1.3
	"Heroin"	"T40.1"	"2006"	"2006"	"Rhode Island"	"44"	"Male"	"M"	10	512962	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Texas"	"48"	"Female"	"F"	30	11771243	0.3
	"Heroin"	"T40.1"	"2006"	"2006"	"Texas"	"48"	"Male"	"M"	185	11588337	1.6
	"Heroin"	"T40.1"	"2006"	"2006"	"Utah"	"49"	"Male"	"M"	40	1267516	3.2
	"Heroin"	"T40.1"	"2006"	"2006"	"Virginia"	"51"	"Female"	"F"	18	3908475	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Virginia"	"51"	"Male"	"M"	54	3765250	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Washington"	"53"	"Female"	"F"	13	3200695	Unreliable
	"Heroin"	"T40.1"	"2006"	"2006"	"Washington"	"53"	"Male"	"M"	45	3170058	1.4
	"Heroin"	"T40.1"	"2006"	"2006"	"Wisconsin"	"55"	"Male"	"M"	25	2765379	0.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Arizona"	"04"	"Male"	"M"	46	3070683	1.5
	"Heroin"	"T40.1"	"2007"	"2007"	"California"	"06"	"Female"	"F"	42	18214926	0.2
	"Heroin"	"T40.1"	"2007"	"2007"	"California"	"06"	"Male"	"M"	249	18035385	1.4
	"Heroin"	"T40.1"	"2007"	"2007"	"Colorado"	"08"	"Male"	"M"	37	2407435	1.5
	"Heroin"	"T40.1"	"2007"	"2007"	"Connecticut"	"09"	"Female"	"F"	25	1811617	1.4
	"Heroin"	"T40.1"	"2007"	"2007"	"Connecticut"	"09"	"Male"	"M"	93	1715653	5.4
	"Heroin"	"T40.1"	"2007"	"2007"	"Delaware"	"10"	"Male"	"M"	10	422351	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Florida"	"12"	"Female"	"F"	16	9378587	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Florida"	"12"	"Male"	"M"	62	8989255	0.7
	"Heroin"	"T40.1"	"2007"	"2007"	"Georgia"	"13"	"Male"	"M"	10	4572416	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Illinois"	"17"	"Female"	"F"	10	6467577	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Illinois"	"17"	"Male"	"M"	53	6228289	0.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Indiana"	"18"	"Male"	"M"	14	3138145	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Maryland"	"24"	"Female"	"F"	18	2920109	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Maryland"	"24"	"Male"	"M"	111	2733299	4.1
	"Heroin"	"T40.1"	"2007"	"2007"	"Massachusetts"	"25"	"Male"	"M"	59	3109906	1.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Michigan"	"26"	"Female"	"F"	18	5091035	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Michigan"	"26"	"Male"	"M"	96	4910249	2.0
	"Heroin"	"T40.1"	"2007"	"2007"	"Missouri"	"29"	"Female"	"F"	11	3007493	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Missouri"	"29"	"Male"	"M"	56	2880119	1.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Nevada"	"32"	"Male"	"M"	33	1317020	2.5
	"Heroin"	"T40.1"	"2007"	"2007"	"New Jersey"	"34"	"Female"	"F"	18	4455148	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"New Jersey"	"34"	"Male"	"M"	85	4222737	2.0
	"Heroin"	"T40.1"	"2007"	"2007"	"New Mexico"	"35"	"Male"	"M"	25	982148	2.5
	"Heroin"	"T40.1"	"2007"	"2007"	"New York"	"36"	"Female"	"F"	39	9881510	0.4
	"Heroin"	"T40.1"	"2007"	"2007"	"New York"	"36"	"Male"	"M"	156	9250825	1.7
	"Heroin"	"T40.1"	"2007"	"2007"	"North Carolina"	"37"	"Male"	"M"	42	4440724	0.9
	"Heroin"	"T40.1"	"2007"	"2007"	"Ohio"	"39"	"Female"	"F"	26	5890965	0.4
	"Heroin"	"T40.1"	"2007"	"2007"	"Ohio"	"39"	"Male"	"M"	130	5609503	2.3
	"Heroin"	"T40.1"	"2007"	"2007"	"Oregon"	"41"	"Female"	"F"	21	1879347	1.1
	"Heroin"	"T40.1"	"2007"	"2007"	"Oregon"	"41"	"Male"	"M"	89	1843070	4.8
	"Heroin"	"T40.1"	"2007"	"2007"	"Pennsylvania"	"42"	"Female"	"F"	14	6452087	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Pennsylvania"	"42"	"Male"	"M"	72	6111850	1.2
	"Heroin"	"T40.1"	"2007"	"2007"	"Texas"	"48"	"Female"	"F"	37	12010572	0.3
	"Heroin"	"T40.1"	"2007"	"2007"	"Texas"	"48"	"Male"	"M"	177	11821411	1.5
	"Heroin"	"T40.1"	"2007"	"2007"	"Utah"	"49"	"Female"	"F"	11	1292672	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Utah"	"49"	"Male"	"M"	40	1305074	3.1
	"Heroin"	"T40.1"	"2007"	"2007"	"Virginia"	"51"	"Female"	"F"	19	3947966	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Virginia"	"51"	"Male"	"M"	76	3803034	2.0
	"Heroin"	"T40.1"	"2007"	"2007"	"Washington"	"53"	"Female"	"F"	14	3247800	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Washington"	"53"	"Male"	"M"	61	3213787	1.9
	"Heroin"	"T40.1"	"2007"	"2007"	"West Virginia"	"54"	"Male"	"M"	19	901369	Unreliable
	"Heroin"	"T40.1"	"2007"	"2007"	"Wisconsin"	"55"	"Male"	"M"	28	2782993	1.0
	"Heroin"	"T40.1"	"2008"	"2008"	"Arizona"	"04"	"Male"	"M"	58	3125084	1.9
	"Heroin"	"T40.1"	"2008"	"2008"	"California"	"06"	"Female"	"F"	50	18396972	0.3
	"Heroin"	"T40.1"	"2008"	"2008"	"California"	"06"	"Male"	"M"	275	18207365	1.5
	"Heroin"	"T40.1"	"2008"	"2008"	"Colorado"	"08"	"Female"	"F"	10	2439060	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Colorado"	"08"	"Male"	"M"	38	2450670	1.6
	"Heroin"	"T40.1"	"2008"	"2008"	"Connecticut"	"09"	"Female"	"F"	17	1820749	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Connecticut"	"09"	"Male"	"M"	92	1724830	5.3
	"Heroin"	"T40.1"	"2008"	"2008"	"Florida"	"12"	"Female"	"F"	15	9465279	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Florida"	"12"	"Male"	"M"	93	9062026	1.0
	"Heroin"	"T40.1"	"2008"	"2008"	"Georgia"	"13"	"Male"	"M"	21	4647859	0.5
	"Heroin"	"T40.1"	"2008"	"2008"	"Illinois"	"17"	"Female"	"F"	16	6493537	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Illinois"	"17"	"Male"	"M"	91	6253501	1.5
	"Heroin"	"T40.1"	"2008"	"2008"	"Indiana"	"18"	"Female"	"F"	10	3263963	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Indiana"	"18"	"Male"	"M"	46	3160843	1.5
	"Heroin"	"T40.1"	"2008"	"2008"	"Louisiana"	"22"	"Male"	"M"	12	2165956	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Maryland"	"24"	"Female"	"F"	16	2935788	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Maryland"	"24"	"Male"	"M"	89	2749177	3.2
	"Heroin"	"T40.1"	"2008"	"2008"	"Massachusetts"	"25"	"Female"	"F"	11	3340730	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Massachusetts"	"25"	"Male"	"M"	47	3128237	1.5
	"Heroin"	"T40.1"	"2008"	"2008"	"Michigan"	"26"	"Female"	"F"	51	5065899	1.0
	"Heroin"	"T40.1"	"2008"	"2008"	"Michigan"	"26"	"Male"	"M"	165	4880990	3.4
	"Heroin"	"T40.1"	"2008"	"2008"	"Missouri"	"29"	"Female"	"F"	16	3024837	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Missouri"	"29"	"Male"	"M"	104	2899079	3.6
	"Heroin"	"T40.1"	"2008"	"2008"	"Nevada"	"32"	"Male"	"M"	26	1343029	1.9
	"Heroin"	"T40.1"	"2008"	"2008"	"New Jersey"	"34"	"Female"	"F"	28	4469901	0.6
	"Heroin"	"T40.1"	"2008"	"2008"	"New Jersey"	"34"	"Male"	"M"	88	4241189	2.1
	"Heroin"	"T40.1"	"2008"	"2008"	"New Mexico"	"35"	"Female"	"F"	12	1018578	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"New Mexico"	"35"	"Male"	"M"	53	992084	5.3
	"Heroin"	"T40.1"	"2008"	"2008"	"New York"	"36"	"Female"	"F"	40	9918841	0.4
	"Heroin"	"T40.1"	"2008"	"2008"	"New York"	"36"	"Male"	"M"	179	9293595	1.9
	"Heroin"	"T40.1"	"2008"	"2008"	"North Carolina"	"37"	"Female"	"F"	10	4771376	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"North Carolina"	"37"	"Male"	"M"	54	4538073	1.2
	"Heroin"	"T40.1"	"2008"	"2008"	"Ohio"	"39"	"Female"	"F"	57	5896594	1.0
	"Heroin"	"T40.1"	"2008"	"2008"	"Ohio"	"39"	"Male"	"M"	181	5618797	3.2
	"Heroin"	"T40.1"	"2008"	"2008"	"Oregon"	"41"	"Female"	"F"	15	1903535	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Oregon"	"41"	"Male"	"M"	78	1865213	4.2
	"Heroin"	"T40.1"	"2008"	"2008"	"Pennsylvania"	"42"	"Female"	"F"	39	6473295	0.6
	"Heroin"	"T40.1"	"2008"	"2008"	"Pennsylvania"	"42"	"Male"	"M"	119	6138990	1.9
	"Heroin"	"T40.1"	"2008"	"2008"	"Texas"	"48"	"Female"	"F"	42	12249936	0.3
	"Heroin"	"T40.1"	"2008"	"2008"	"Texas"	"48"	"Male"	"M"	208	12059103	1.7
	"Heroin"	"T40.1"	"2008"	"2008"	"Utah"	"49"	"Female"	"F"	12	1325631	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Utah"	"49"	"Male"	"M"	56	1337398	4.2
	"Heroin"	"T40.1"	"2008"	"2008"	"Virginia"	"51"	"Female"	"F"	27	3988983	0.7
	"Heroin"	"T40.1"	"2008"	"2008"	"Virginia"	"51"	"Male"	"M"	60	3844513	1.6
	"Heroin"	"T40.1"	"2008"	"2008"	"Washington"	"53"	"Male"	"M"	58	3269069	1.8
	"Heroin"	"T40.1"	"2008"	"2008"	"West Virginia"	"54"	"Male"	"M"	33	905399	3.6
	"Heroin"	"T40.1"	"2008"	"2008"	"Wisconsin"	"55"	"Female"	"F"	12	2842268	Unreliable
	"Heroin"	"T40.1"	"2008"	"2008"	"Wisconsin"	"55"	"Male"	"M"	55	2798728	2.0
	"Heroin"	"T40.1"	"2009"	"2009"	"Arizona"	"04"	"Male"	"M"	76	3153246	2.4
	"Heroin"	"T40.1"	"2009"	"2009"	"California"	"06"	"Female"	"F"	54	18583075	0.3
	"Heroin"	"T40.1"	"2009"	"2009"	"California"	"06"	"Male"	"M"	298	18378154	1.6
	"Heroin"	"T40.1"	"2009"	"2009"	"Colorado"	"08"	"Female"	"F"	10	2480710	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Colorado"	"08"	"Male"	"M"	60	2491485	2.4
	"Heroin"	"T40.1"	"2009"	"2009"	"Connecticut"	"09"	"Female"	"F"	17	1828779	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Connecticut"	"09"	"Male"	"M"	82	1733028	4.7
	"Heroin"	"T40.1"	"2009"	"2009"	"Florida"	"12"	"Female"	"F"	14	9534289	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Florida"	"12"	"Male"	"M"	82	9118355	0.9
	"Heroin"	"T40.1"	"2009"	"2009"	"Georgia"	"13"	"Male"	"M"	19	4703090	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Illinois"	"17"	"Female"	"F"	18	6520723	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Illinois"	"17"	"Male"	"M"	98	6276055	1.6
	"Heroin"	"T40.1"	"2009"	"2009"	"Indiana"	"18"	"Female"	"F"	17	3281477	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Indiana"	"18"	"Male"	"M"	46	3177848	1.4
	"Heroin"	"T40.1"	"2009"	"2009"	"Kentucky"	"21"	"Male"	"M"	22	2123938	1.0
	"Heroin"	"T40.1"	"2009"	"2009"	"Louisiana"	"22"	"Male"	"M"	11	2196449	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Maryland"	"24"	"Female"	"F"	22	2960001	0.7
	"Heroin"	"T40.1"	"2009"	"2009"	"Maryland"	"24"	"Male"	"M"	134	2770387	4.8
	"Heroin"	"T40.1"	"2009"	"2009"	"Massachusetts"	"25"	"Female"	"F"	12	3365859	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Massachusetts"	"25"	"Male"	"M"	49	3151754	1.6
	"Heroin"	"T40.1"	"2009"	"2009"	"Michigan"	"26"	"Female"	"F"	53	5044338	1.1
	"Heroin"	"T40.1"	"2009"	"2009"	"Michigan"	"26"	"Male"	"M"	197	4857253	4.1
	"Heroin"	"T40.1"	"2009"	"2009"	"Minnesota"	"27"	"Male"	"M"	15	2621245	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Missouri"	"29"	"Female"	"F"	27	3042021	0.9
	"Heroin"	"T40.1"	"2009"	"2009"	"Missouri"	"29"	"Male"	"M"	135	2919067	4.6
	"Heroin"	"T40.1"	"2009"	"2009"	"Nevada"	"32"	"Male"	"M"	18	1357047	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"New Hampshire"	"33"	"Male"	"M"	22	649227	3.4
	"Heroin"	"T40.1"	"2009"	"2009"	"New Jersey"	"34"	"Male"	"M"	18	4262096	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"New Mexico"	"35"	"Female"	"F"	11	1031238	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"New Mexico"	"35"	"Male"	"M"	37	1005564	3.7
	"Heroin"	"T40.1"	"2009"	"2009"	"New York"	"36"	"Female"	"F"	48	9966620	0.5
	"Heroin"	"T40.1"	"2009"	"2009"	"New York"	"36"	"Male"	"M"	203	9340446	2.2
	"Heroin"	"T40.1"	"2009"	"2009"	"North Carolina"	"37"	"Male"	"M"	68	4603065	1.5
	"Heroin"	"T40.1"	"2009"	"2009"	"Ohio"	"39"	"Female"	"F"	48	5902018	0.8
	"Heroin"	"T40.1"	"2009"	"2009"	"Ohio"	"39"	"Male"	"M"	166	5626878	3.0
	"Heroin"	"T40.1"	"2009"	"2009"	"Oklahoma"	"40"	"Male"	"M"	17	1839538	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Oregon"	"41"	"Female"	"F"	23	1923209	1.2
	"Heroin"	"T40.1"	"2009"	"2009"	"Oregon"	"41"	"Male"	"M"	94	1885391	5.0
	"Heroin"	"T40.1"	"2009"	"2009"	"Pennsylvania"	"42"	"Female"	"F"	36	6497024	0.6
	"Heroin"	"T40.1"	"2009"	"2009"	"Pennsylvania"	"42"	"Male"	"M"	139	6169834	2.3
	"Heroin"	"T40.1"	"2009"	"2009"	"South Carolina"	"45"	"Male"	"M"	13	2232842	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Tennessee"	"47"	"Male"	"M"	18	3074250	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Texas"	"48"	"Female"	"F"	51	12500150	0.4
	"Heroin"	"T40.1"	"2009"	"2009"	"Texas"	"48"	"Male"	"M"	254	12301611	2.1
	"Heroin"	"T40.1"	"2009"	"2009"	"Utah"	"49"	"Female"	"F"	16	1355509	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Utah"	"49"	"Male"	"M"	38	1367912	2.8
	"Heroin"	"T40.1"	"2009"	"2009"	"Virginia"	"51"	"Female"	"F"	19	4037895	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Virginia"	"51"	"Male"	"M"	85	3888042	2.2
	"Heroin"	"T40.1"	"2009"	"2009"	"Washington"	"53"	"Female"	"F"	12	3343920	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Washington"	"53"	"Male"	"M"	55	3323506	1.7
	"Heroin"	"T40.1"	"2009"	"2009"	"West Virginia"	"54"	"Male"	"M"	15	910341	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Wisconsin"	"55"	"Female"	"F"	13	2856103	Unreliable
	"Heroin"	"T40.1"	"2009"	"2009"	"Wisconsin"	"55"	"Male"	"M"	62	2813161	2.2
	"Heroin"	"T40.1"	"2010"	"2010"	"Arizona"	"04"	"Female"	"F"	16	3216194	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Arizona"	"04"	"Male"	"M"	74	3175823	2.3
	"Heroin"	"T40.1"	"2010"	"2010"	"California"	"06"	"Female"	"F"	49	18736126	0.3
	"Heroin"	"T40.1"	"2010"	"2010"	"California"	"06"	"Male"	"M"	277	18517830	1.5
	"Heroin"	"T40.1"	"2010"	"2010"	"Colorado"	"08"	"Male"	"M"	40	2520662	1.6
	"Heroin"	"T40.1"	"2010"	"2010"	"Connecticut"	"09"	"Female"	"F"	16	1834483	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Connecticut"	"09"	"Male"	"M"	61	1739614	3.5
	"Heroin"	"T40.1"	"2010"	"2010"	"Delaware"	"10"	"Male"	"M"	13	434939	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"District of Columbia"	"11"	"Male"	"M"	12	284222	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Florida"	"12"	"Female"	"F"	11	9611955	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Florida"	"12"	"Male"	"M"	40	9189355	0.4
	"Heroin"	"T40.1"	"2010"	"2010"	"Georgia"	"13"	"Male"	"M"	10	4729171	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Illinois"	"17"	"Female"	"F"	29	6538356	0.4
	"Heroin"	"T40.1"	"2010"	"2010"	"Illinois"	"17"	"Male"	"M"	121	6292276	1.9
	"Heroin"	"T40.1"	"2010"	"2010"	"Indiana"	"18"	"Male"	"M"	49	3189737	1.5
	"Heroin"	"T40.1"	"2010"	"2010"	"Kentucky"	"21"	"Male"	"M"	28	2134952	1.3
	"Heroin"	"T40.1"	"2010"	"2010"	"Louisiana"	"22"	"Male"	"M"	11	2219292	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Maryland"	"24"	"Female"	"F"	13	2981790	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Maryland"	"24"	"Male"	"M"	81	2791762	2.9
	"Heroin"	"T40.1"	"2010"	"2010"	"Massachusetts"	"25"	"Female"	"F"	16	3381001	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Massachusetts"	"25"	"Male"	"M"	54	3166628	1.7
	"Heroin"	"T40.1"	"2010"	"2010"	"Michigan"	"26"	"Female"	"F"	53	5035526	1.1
	"Heroin"	"T40.1"	"2010"	"2010"	"Michigan"	"26"	"Male"	"M"	162	4848114	3.3
	"Heroin"	"T40.1"	"2010"	"2010"	"Minnesota"	"27"	"Male"	"M"	14	2632132	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Missouri"	"29"	"Female"	"F"	42	3055450	1.4
	"Heroin"	"T40.1"	"2010"	"2010"	"Missouri"	"29"	"Male"	"M"	141	2933477	4.8
	"Heroin"	"T40.1"	"2010"	"2010"	"Nevada"	"32"	"Male"	"M"	15	1363616	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"New Hampshire"	"33"	"Male"	"M"	10	649394	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"New Jersey"	"34"	"Female"	"F"	18	4512294	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"New Jersey"	"34"	"Male"	"M"	79	4279600	1.8
	"Heroin"	"T40.1"	"2010"	"2010"	"New Mexico"	"35"	"Male"	"M"	18	1017421	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"New York"	"36"	"Female"	"F"	36	10000955	0.4
	"Heroin"	"T40.1"	"2010"	"2010"	"New York"	"36"	"Male"	"M"	157	9377147	1.7
	"Heroin"	"T40.1"	"2010"	"2010"	"North Carolina"	"37"	"Male"	"M"	35	4645492	0.8
	"Heroin"	"T40.1"	"2010"	"2010"	"Ohio"	"39"	"Female"	"F"	74	5904348	1.3
	"Heroin"	"T40.1"	"2010"	"2010"	"Ohio"	"39"	"Male"	"M"	281	5632156	5.0
	"Heroin"	"T40.1"	"2010"	"2010"	"Oregon"	"41"	"Female"	"F"	14	1935072	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Oregon"	"41"	"Male"	"M"	67	1896002	3.5
	"Heroin"	"T40.1"	"2010"	"2010"	"Pennsylvania"	"42"	"Female"	"F"	32	6512016	0.5
	"Heroin"	"T40.1"	"2010"	"2010"	"Pennsylvania"	"42"	"Male"	"M"	99	6190363	1.6
	"Heroin"	"T40.1"	"2010"	"2010"	"South Carolina"	"45"	"Male"	"M"	13	2250101	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Tennessee"	"47"	"Male"	"M"	13	3093504	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Texas"	"48"	"Female"	"F"	50	12673281	0.4
	"Heroin"	"T40.1"	"2010"	"2010"	"Texas"	"48"	"Male"	"M"	210	12472280	1.7
	"Heroin"	"T40.1"	"2010"	"2010"	"Utah"	"49"	"Male"	"M"	50	1388317	3.6
	"Heroin"	"T40.1"	"2010"	"2010"	"Virginia"	"51"	"Female"	"F"	13	4075041	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Virginia"	"51"	"Male"	"M"	32	3925983	0.8
	"Heroin"	"T40.1"	"2010"	"2010"	"Washington"	"53"	"Female"	"F"	16	3374833	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Washington"	"53"	"Male"	"M"	44	3349707	1.3
	"Heroin"	"T40.1"	"2010"	"2010"	"West Virginia"	"54"	"Male"	"M"	19	913586	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Wisconsin"	"55"	"Female"	"F"	13	2864586	Unreliable
	"Heroin"	"T40.1"	"2010"	"2010"	"Wisconsin"	"55"	"Male"	"M"	79	2822400	2.8
	"Heroin"	"T40.1"	"2011"	"2011"	"Alabama"	"01"	"Male"	"M"	10	2329491	Unreliable
	"Heroin"	"T40.1"	"2011"	"2011"	"Arizona"	"04"	"Female"	"F"	22	3258634	0.7
	"Heroin"	"T40.1"	"2011"	"2011"	"Arizona"	"04"	"Male"	"M"	95	3223871	2.9
	"Heroin"	"T40.1"	"2011"	"2011"	"California"	"06"	"Female"	"F"	58	18943585	0.3
	"Heroin"	"T40.1"	"2011"	"2011"	"California"	"06"	"Male"	"M"	306	18748327	1.6
	"Heroin"	"T40.1"	"2011"	"2011"	"Colorado"	"08"	"Female"	"F"	22	2549601	0.9
	"Heroin"	"T40.1"	"2011"	"2011"	"Colorado"	"08"	"Male"	"M"	57	2567195	2.2
	"Heroin"	"T40.1"	"2011"	"2011"	"Connecticut"	"09"	"Female"	"F"	13	1835893	Unreliable
	"Heroin"	"T40.1"	"2011"	"2011"	"Connecticut"	"09"	"Male"	"M"	72	1744816	4.1
	"Heroin"	"T40.1"	"2011"	"2011"	"Delaware"	"10"	"Male"	"M"	11	439836	Unreliable
	"Heroin"	"T40.1"	"2011"	"2011"	"District of Columbia"	"11"	"Male"	"M"	17	292221	Unreliable
	"Heroin"	"T40.1"	"2011"	"2011"	"Florida"	"12"	"Male"	"M"	55	9321376	0.6
	"Heroin"	"T40.1"	"2011"	"2011"	"Georgia"	"13"	"Male"	"M"	24	4802807	0.5
	"Heroin"	"T40.1"	"2011"	"2011"	"Illinois"	"17"	"Female"	"F"	32	6555063	0.5
	"Heroin"	"T40.1"	"2011"	"2011"	"Illinois"	"17"	"Male"	"M"	136	6314194	2.2
	"Heroin"	"T40.1"	"2011"	"2011"	"Indiana"	"18"	"Female"	"F"	11	3309937	Unreliable
	"Heroin"	"T40.1"	"2011"	"2011"	"Indiana"	"18"	"Male"	"M"	57	3206985	1.8
